open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1784498400000,64393.60,64874.90,64319.30,64642.70,6743.994,1784501999999,436050763.06840,175314,3471.519,224450320.13900,0
1784502000000,64642.80,64748.10,64534.90,64694.70,2054.877,1784505599999,132822790.77620,86154,1009.118,65226068.77460,0
1784505600000,64694.80,65084.60,64380.00,64526.00,9897.467,1784509199999,641470035.77370,223175,5382.383,348965499.90260,0
1784509200000,64526.00,65011.00,64470.00,64594.70,5478.733,1784512799999,354724319.53500,178862,2817.319,182395271.19450,0
1784512800000,64594.70,64940.00,64551.60,64800.10,4762.318,1784516399999,308503462.77190,151590,2350.844,152259322.46750,0
1784516400000,64800.10,64887.00,64610.20,64839.40,2578.628,1784519999999,166993139.55150,96634,1317.184,85291596.76100,0
1784520000000,64839.30,64843.40,64503.00,64511.30,3108.675,1784523599999,200986572.80250,89622,1477.126,95488756.19380,0
1784523600000,64511.40,64536.10,64046.00,64101.70,9123.542,1784527199999,585858675.97870,226279,4223.251,271151889.57410,0
1784527200000,64101.80,64198.30,63736.10,63890.00,10191.102,1784530799999,651336175.62620,221965,5127.977,327727722.70300,0
1784530800000,63890.00,64285.50,63865.00,64250.00,5480.100,1784534399999,351211432.39580,131086,3202.980,205274459.68770,0
1784534400000,64250.00,64337.00,63858.10,64031.40,8326.137,1784537999999,533813090.10440,138284,3448.867,221124170.99000,0
1784538000000,64031.40,64260.00,63984.50,64176.60,3055.595,1784541599999,196014162.94830,74323,1738.027,111487456.12860,0
1784541600000,64176.60,64393.20,64137.00,64280.50,3345.929,1784545199999,215077150.91250,79013,1634.251,105052610.24750,0
1784545200000,64280.50,65048.30,64237.10,64970.80,13005.770,1784548799999,841991041.88950,244789,7296.084,472268552.77210,0
1784548800000,64970.80,64982.00,64571.00,64627.20,10164.095,1784552399999,658017463.26690,188525,4661.329,301781927.85920,0
1784552400000,64627.10,64737.50,64174.50,64315.00,9833.494,1784555999999,634443045.65160,266408,4936.221,318547350.29770,0
1784556000000,64315.00,64550.00,64034.30,64393.00,7606.114,1784559599999,489199869.99000,279972,3876.312,249381261.33580,0
1784559600000,64393.00,65688.00,64386.80,65570.10,26658.588,1784563199999,1737761571.61990,444276,15819.096,1031524528.81190,0
1784563200000,65570.10,65615.50,65301.80,65478.60,10648.534,1784566799999,697029440.62760,206675,4874.108,319071839.01050,0
1784566800000,65478.60,65642.00,65313.90,65560.00,6542.949,1784570399999,428502528.81720,132859,3768.815,246869232.29250,0
1784570400000,65560.00,65788.00,65168.00,65215.80,11084.442,1784573999999,725946859.03700,209170,6059.348,397012282.02080,0
1784574000000,65215.70,65256.10,65011.40,65119.30,7696.738,1784577599999,501177275.70310,150300,4303.194,280199184.20440,0
1784577600000,65119.30,65435.30,65030.20,65344.70,4390.078,1784581199999,286507335.50930,90200,2665.777,173975788.94460,0
1784581200000,65344.80,65416.40,65241.60,65258.50,1872.846,1784584799999,122330421.86530,51074,804.916,52574859.06760,0
1784584800000,65258.40,65258.50,65061.20,65118.70,2625.107,1784588399999,171014043.40290,66994,1199.272,78119800.17200,0
1784588400000,65118.80,65244.90,65098.80,65224.80,2029.166,1784591999999,132272598.46210,56484,1031.811,67259725.24920,0
1784592000000,65224.70,65561.00,65115.30,65538.90,4344.322,1784595599999,283961578.92100,125682,2565.937,167721907.61180,0
1784595600000,65538.80,65634.40,65202.10,65205.10,4372.902,1784599199999,286045453.47350,107043,1882.100,123103806.20260,0
1784599200000,65205.10,65479.50,65145.10,65386.40,3325.329,1784602799999,217103935.61300,100415,1889.066,123330333.24010,0
1784602800000,65386.40,65572.20,65380.00,65539.50,3014.818,1784606399999,197370476.30310,93846,1629.192,106659211.72150,0
1784606400000,65539.50,65723.00,65453.50,65494.20,4594.005,1784609999999,301298282.14170,95682,2517.286,165114450.74480,0
1784610000000,65494.20,65927.90,65460.10,65724.90,6383.305,1784613599999,419440590.71080,124595,3490.980,229431643.93860,0
1784613600000,65724.80,65970.00,65604.80,65892.40,5914.487,1784617199999,389339800.08650,126174,3054.847,201090945.20230,0
1784617200000,65892.50,66240.00,65828.20,66166.90,10295.944,1784620799999,680272711.74520,172524,6447.137,426046799.96690,0
1784620800000,66166.80,66337.80,66103.40,66200.00,9095.828,1784624399999,602429161.25750,166810,4471.792,296207551.11560,0
1784624400000,66199.90,66320.40,66110.00,66261.20,3769.983,1784627999999,249670436.30950,84430,1703.820,112842674.20650,0
1784628000000,66261.30,66390.00,66145.50,66161.10,6340.189,1784631599999,420311000.18150,106319,3175.194,210535243.37440,0
1784631600000,66161.00,66333.00,66117.10,66317.90,3759.054,1784635199999,248910248.15760,76923,1868.234,123715345.00090,0
1784635200000,66317.90,66618.00,66236.00,66527.70,7956.073,1784638799999,528785605.08020,151695,4791.766,318466522.82810,0
1784638800000,66527.70,66777.00,66290.40,66748.80,11900.874,1784642399999,791808991.81860,244549,6629.367,441152952.96630,0
1784642400000,66748.70,66924.10,66609.00,66804.30,13494.794,1784645999999,901347451.55030,263544,7121.208,475679911.39280,0
1784646000000,66804.30,66804.40,66487.90,66648.50,6212.963,1784649599999,413988663.47490,156504,2933.692,195485349.01210,0
1784649600000,66648.50,66736.70,66428.50,66507.10,4088.719,1784653199999,272148764.20350,110008,1821.619,121258250.75000,0
1784653200000,66507.10,66537.10,65939.00,66181.10,12541.970,1784656799999,830806667.20690,179102,4635.048,307239593.04750,0
1784656800000,66181.10,66333.00,66071.20,66287.50,4476.600,1784660399999,296388678.64710,123163,2404.800,159221271.04380,0
1784660400000,66287.60,66467.40,66230.00,66409.50,3604.885,1784663999999,239271890.82900,83529,1808.751,120056356.78580,0
1784664000000,66409.50,66465.60,66326.30,66373.80,1670.198,1784667599999,110887449.80210,50304,814.587,54083749.94230,0
1784667600000,66373.80,66380.80,66261.70,66352.40,2220.280,1784671199999,147245633.50580,52266,1050.988,69699903.90680,0
1784671200000,66352.40,66352.60,66172.00,66271.20,2432.153,1784674799999,161172736.60130,62342,1191.191,78935315.03310,0
1784674800000,66271.30,66544.80,66200.00,66522.40,3085.240,1784678399999,204856385.09190,68656,1968.181,130704577.70410,0
1784678400000,66522.30,66711.00,66503.90,66591.70,4924.600,1784681999999,328064861.95800,117686,2651.986,176663938.53740,0
1784682000000,66591.80,66629.30,66253.00,66399.90,3861.949,1784685599999,256484296.92130,99489,1876.413,124611629.73180,0
1784685600000,66399.90,66513.80,66264.90,66283.20,2039.117,1784689199999,135323474.29700,71734,995.314,66059705.75450,0
1784689200000,66283.20,66343.40,66141.70,66176.70,2975.392,1784692799999,197060623.21290,78331,1291.843,85564625.46550,0
1784692800000,66176.60,66399.00,66161.40,66349.30,1913.639,1784696399999,126918063.77720,60066,1105.943,73347565.90560,0
1784696400000,66349.20,66349.30,65909.10,65954.50,7960.255,1784699999999,525621065.16030,130035,3234.239,213573733.69800,0
1784700000000,65954.40,66000.00,65800.10,65906.80,6026.171,1784703599999,397086743.87940,121113,3131.468,206352004.80410,0
1784703600000,65906.70,65941.50,65668.60,65813.40,6294.319,1784707199999,414136342.27720,108397,2937.704,193307830.87060,0
1784707200000,65813.40,66140.50,65813.40,65953.50,5831.709,1784710799999,384821873.41380,101423,3306.677,218193833.70150,0
1784710800000,65953.40,66053.20,65816.40,65896.40,3223.673,1784714399999,212513260.63640,64556,1621.640,106899914.69380,0
1784714400000,65896.30,66077.30,65861.40,66016.20,7121.677,1784717999999,469851709.95810,69290,5032.603,332000533.87000,0
1784718000000,66016.20,66057.90,65872.10,65981.40,3175.036,1784721599999,209471081.58950,69021,1483.462,97868164.55680,0
1784721600000,65981.30,65986.00,65505.00,65604.20,7832.203,1784725199999,514657652.61900,127193,3087.084,202841469.30880,0
1784725200000,65604.10,65956.00,65531.70,65924.90,8594.386,1784728799999,564867126.43990,184142,4684.209,307878761.73030,0
1784728800000,65924.90,66190.40,65556.30,65770.20,10598.179,1784732399999,697701890.85960,242005,5236.526,344754565.98670,0
1784732400000,65770.20,66100.00,65770.00,66014.80,6873.918,1784735999999,453450996.14380,179395,3724.202,245684250.49090,0
1784736000000,66014.80,66363.60,65877.00,66199.70,7769.463,1784739599999,513997769.97780,173133,4430.519,293164449.34400,0
1784739600000,66199.80,66249.30,65912.60,65997.50,3809.016,1784743199999,251698709.07920,110440,1787.590,118107969.47750,0
1784743200000,65997.50,66052.80,65701.20,65860.50,4340.972,1784746799999,285807348.76430,114098,2055.747,135344701.44520,0
1784746800000,65860.60,65924.00,65650.20,65891.10,3197.039,1784750399999,210441141.41290,82628,1565.615,103062438.63020,0
1784750400000,65891.20,65954.30,65753.00,65887.80,2320.046,1784753999999,152844725.51220,74486,1142.782,75293837.42390,0
1784754000000,65887.80,66103.10,65853.20,66034.50,2201.826,1784757599999,145305195.32750,51113,1219.037,80451741.20430,0
1784757600000,66034.50,66046.00,65891.80,66013.80,1660.556,1784761199999,109540605.16870,52506,792.701,52288088.24060,0
1784761200000,66013.90,66116.50,65808.50,66082.00,2265.474,1784764799999,149457958.83770,66428,1062.961,70135659.05960,0
1784764800000,66082.00,66284.10,66020.00,66023.80,4469.351,1784768399999,295647816.03980,107820,1972.328,130479287.74380,0
1784768400000,66023.80,66180.00,65715.90,65793.80,5399.416,1784771999999,355764632.39120,120655,2394.519,157741291.06070,0
1784772000000,65793.70,65808.90,65616.30,65777.40,3027.886,1784775599999,199030272.74620,88008,1592.657,104697555.47550,0
1784775600000,65777.40,65788.20,65548.00,65626.80,3847.550,1784779199999,252477129.91390,84421,1578.698,103605134.07050,0
1784779200000,65626.70,65710.00,65558.00,65585.30,2534.037,1784782799999,166290464.01050,60757,1152.875,75661030.14030,0
1784782800000,65585.40,65764.80,65543.10,65663.90,2512.364,1784786399999,164953213.44590,56525,1243.317,81638711.57420,0
1784786400000,65663.90,65793.70,65593.90,65763.20,2021.415,1784789999999,132811575.11520,48497,1114.005,73199146.12770,0
1784790000000,65763.30,65763.30,65313.70,65405.30,8530.657,1784793599999,558101216.80520,144263,3712.770,242884132.28180,0
1784793600000,65405.30,65637.20,65383.60,65605.90,3577.763,1784797199999,234463494.13130,79218,1920.818,125869671.64870,0
1784797200000,65605.80,65732.30,65573.80,65607.90,3031.028,1784800799999,199034516.24790,71614,1353.995,88913541.01810,0
1784800800000,65607.90,65756.60,65555.10,65704.20,2837.969,1784804399999,186413354.64970,63908,1403.688,92208079.40680,0
1784804400000,65704.10,65709.40,65511.00,65525.40,2374.826,1784807999999,155768101.08040,57482,1071.998,70311941.68010,0
1784808000000,65525.40,65557.80,64927.30,65138.00,15552.526,1784811599999,1014187388.35780,218069,6626.268,432117954.03440,0
1784811600000,65138.00,65215.30,64839.10,64858.60,14102.630,1784815199999,916841166.99590,280225,7505.153,488011408.17700,0
1784815200000,64858.70,65197.00,64801.00,64884.60,11702.687,1784818799999,760417258.44140,209544,5366.514,348720118.83890,0
1784818800000,64884.70,65003.60,64696.20,64940.40,10141.344,1784822399999,657544206.94230,200605,5118.152,331903726.32490,0
1784822400000,64940.40,64940.50,64688.00,64731.40,4677.967,1784825999999,303026532.13370,109880,2098.380,135931859.68560,0
1784826000000,64731.50,64877.60,64636.00,64654.40,4543.014,1784829599999,294196001.25300,106098,2167.124,140362159.52050,0
1784829600000,64654.40,64924.90,64654.30,64842.50,3309.665,1784833199999,214409738.38930,83115,1802.404,116760577.91220,0
1784833200000,64842.50,64908.10,64670.00,64820.70,3454.039,1784836799999,223767563.08560,89823,1850.710,119889220.01530,0
1784836800000,64820.70,65176.00,64809.70,65117.70,5482.380,1784840399999,356613631.21250,94719,3409.949,221797849.86920,0
1784840400000,65117.60,65183.10,64979.90,65137.40,2461.061,1784843999999,160167142.78550,60320,1204.278,78385606.74300,0
1784844000000,65137.40,65193.50,64976.70,65158.20,3003.047,1784847599999,195514941.30810,67824,1466.892,95519031.97540,0
1784847600000,65158.20,65189.50,65018.80,65069.60,2173.156,1784851199999,141534448.83680,53727,1045.916,68122877.61540,0
1784851200000,65069.60,65084.00,64733.20,64953.10,4831.001,1784854799999,313509849.70250,110130,2211.566,143531504.23920,0
1784854800000,64953.00,65146.40,64912.40,65053.20,3089.748,1784858399999,200967988.20690,86521,1651.956,107457606.92340,0
1784858400000,65053.20,65164.80,64890.50,65091.80,3231.376,1784861999999,210138991.88200,81820,1638.295,106549872.84090,0
1784862000000,65091.80,65436.80,65045.00,65425.40,7118.962,1784865599999,464900206.79660,122715,4104.472,268055130.47860,0
1784865600000,65425.50,65440.00,65235.40,65281.90,3917.507,1784869199999,256022060.79520,71693,1542.472,100802578.61070,0
1784869200000,65282.00,65365.90,65213.00,65282.30,1810.830,1784872799999,118219787.24900,47353,859.881,56141059.92000,0
1784872800000,65282.40,65490.00,65245.60,65441.60,3572.790,1784876399999,233691552.66090,70071,2153.757,140877575.13470,0
1784876400000,65441.60,65780.00,65338.00,65470.00,12855.234,1784879999999,842702140.95440,161995,6347.016,416073588.19060,0
1784880000000,65470.10,65477.20,65274.50,65274.60,3662.526,1784883599999,239467092.57660,63934,1599.104,104555525.00990,0
1784883600000,65274.60,65290.70,64919.70,65088.10,7663.998,1784887199999,498565639.17230,127765,3702.473,240820853.59010,0
1784887200000,65088.20,65132.20,64878.00,64927.80,3324.749,1784890799999,216065897.35680,70739,1680.064,109190465.10390,0
1784890800000,64927.70,65073.60,64821.90,65045.70,4034.095,1784894399999,262044320.65990,94851,1991.338,129359244.90840,0
1784894400000,65045.70,65110.10,64707.50,64746.60,4732.922,1784897999999,307222556.32910,101645,2063.864,134015598.59110,0
1784898000000,64746.50,64774.50,63882.30,64129.10,29360.681,1784901599999,1887644260.38770,403713,14246.549,915632846.59960,0
1784901600000,64129.10,64170.00,63666.00,64031.40,18282.036,1784905199999,1167908697.55580,332842,8993.979,574642889.40930,0
1784905200000,64031.30,64305.80,63824.30,64065.10,15421.724,1784908799999,988667901.38110,293430,7865.378,504247314.60160,0
1784908800000,64065.10,64176.50,63854.30,63930.40,5378.185,1784912399999,344253794.02920,118959,2517.359,161149268.80040,0
1784912400000,63930.30,64177.90,63882.60,64154.90,3685.779,1784915999999,236118270.00090,95006,1978.683,126751501.41390,0
1784916000000,64154.90,64262.30,64104.10,64242.80,3081.464,1784919599999,197729344.94910,65183,1546.561,99249465.14010,0
1784919600000,64242.70,64266.90,64113.40,64199.50,2530.206,1784923199999,162400416.42120,69589,1037.566,66597580.57600,0
1784923200000,64199.50,64260.10,64105.00,64139.60,2090.567,1784926799999,134155701.59020,42403,1046.707,67168084.12570,0
1784926800000,64139.60,64195.10,64098.70,64112.20,1832.950,1784930399999,117561234.36960,44648,713.661,45772831.78240,0
1784930400000,64112.20,64187.60,64098.70,64132.70,1039.951,1784933999999,66700398.94200,28228,479.080,30725546.39300,0
1784934000000,64132.80,64155.00,64102.20,64116.50,988.191,1784937599999,63369720.85490,27569,394.003,25266168.95750,0
1784937600000,64116.50,64155.00,64005.40,64049.60,6490.967,1784941199999,415954819.42480,40299,1268.210,81289865.44410,0
1784941200000,64049.60,64135.00,63977.00,64039.20,2142.025,1784944799999,137175007.19050,47777,1117.489,71562596.06960,0
1784944800000,64039.10,64072.30,63988.40,64010.50,1372.173,1784948399999,87846388.29920,31942,656.113,42004569.09180,0
1784948400000,64010.50,64073.70,63988.40,64052.90,1221.840,1784951999999,78241371.80490,28431,660.556,42298812.01700,0
1784952000000,64053.00,64181.00,64052.90,64146.90,1255.783,1784955599999,80520951.87990,31318,697.973,44752904.02010,0
1784955600000,64147.00,64166.60,63940.70,63990.10,1755.924,1784959199999,112442914.67500,34021,631.940,40471339.90260,0
1784959200000,63990.00,64032.00,63933.20,63982.90,1842.202,1784962799999,117853865.76430,34489,880.250,56316352.02260,0
1784962800000,63982.90,64005.50,63966.80,63972.90,1138.406,1784966399999,72846642.09000,26555,523.397,33492532.54230,0
1784966400000,63973.00,63973.10,63760.50,63844.30,3567.434,1784969999999,227862879.41270,60796,1295.937,82776204.83630,0
1784970000000,63844.40,64000.00,63794.20,63973.90,2160.102,1784973599999,138026973.08210,44352,1260.508,80549912.22390,0
1784973600000,63973.80,64039.70,63959.30,64039.60,1751.971,1784977199999,112125501.40550,28224,1113.670,71278039.55830,0
1784977200000,64039.60,64078.50,64014.70,64031.30,1213.513,1784980799999,77718271.16820,30248,577.454,36983009.45020,0
1784980800000,64031.20,64088.20,64006.20,64088.20,1166.645,1784984399999,74718700.06820,26547,490.420,31410791.39090,0
1784984400000,64088.10,64236.80,64072.20,64136.90,2768.490,1784987999999,177600547.77240,49561,1611.969,103414289.19120,0
1784988000000,64136.80,64187.40,64079.20,64177.70,1570.678,1784991599999,100731203.19570,36507,738.304,47353576.25170,0
1784991600000,64177.70,64243.60,64135.50,64150.00,1961.221,1784995199999,125897041.67110,41449,923.279,59272548.49740,0
1784995200000,64150.10,64219.00,64092.20,64180.90,1548.050,1784998799999,99311892.34980,34114,607.116,38950402.17040,0
1784998800000,64180.80,64330.20,64162.10,64236.60,2620.615,1785002399999,168362661.98220,43820,1644.603,105664679.48880,0
1785002400000,64236.70,64417.10,64236.70,64391.40,2559.510,1785005999999,164723102.65480,57090,1610.129,103621019.68620,0
1785006000000,64391.30,64410.00,64351.40,64359.60,1546.182,1785009599999,99544887.66530,26358,656.910,42292485.56460,0
1785009600000,64359.70,64367.80,64282.90,64303.90,1212.571,1785013199999,77994915.51840,28496,560.012,36019919.19650,0
1785013200000,64304.00,64407.10,64233.00,64318.50,1521.137,1785016799999,97831467.71730,31697,899.804,57878698.62100,0
1785016800000,64318.60,64393.00,64318.50,64377.60,868.254,1785020399999,55880713.56510,25112,432.479,27833111.86000,0
1785020400000,64377.70,64393.40,64331.90,64338.10,991.941,1785023999999,63852070.04640,21413,424.838,27346800.40350,0
1785024000000,64338.00,64482.70,64317.90,64482.60,1921.435,1785027599999,123777516.47130,43699,1218.444,78494638.97450,0
1785027600000,64482.70,64514.10,64422.60,64434.30,1584.646,1785031199999,102153809.31270,36355,780.808,50338934.42520,0
1785031200000,64434.30,64500.00,64394.00,64490.60,1140.605,1785034799999,73505000.10870,29420,627.663,40450477.81340,0
1785034800000,64490.60,64553.90,64453.20,64518.80,1560.582,1785038399999,100685333.95670,35982,771.665,49785433.61150,0
1785038400000,64518.90,64566.00,64452.90,64493.10,1510.232,1785041999999,97427523.18560,30249,790.174,50977769.17900,0
1785042000000,64493.20,64493.20,64359.30,64386.00,2022.339,1785045599999,130298149.48830,35628,714.508,46034896.65560,0
1785045600000,64386.00,64428.70,64256.40,64408.90,3152.044,1785049199999,202784074.84010,53795,1455.023,93618449.19060,0
1785049200000,64409.00,64439.10,64313.50,64341.20,1444.629,1785052799999,92975227.61210,33093,657.523,42318374.47660,0
1785052800000,64341.30,64467.50,64320.20,64450.10,1158.466,1785056399999,74599907.07330,26854,675.979,43529237.70000,0
1785056400000,64450.00,64525.20,64450.00,64512.30,1615.264,1785059999999,104183640.24290,28725,897.134,57864216.85670,0
1785060000000,64512.30,64557.30,64472.40,64490.90,1709.222,1785063599999,110243684.77020,25859,665.083,42901060.19840,0
1785063600000,64491.00,64507.20,64470.00,64481.40,968.837,1785067199999,62473457.89160,19133,438.665,28286441.78150,0
1785067200000,64481.50,64639.00,64405.90,64434.20,3951.260,1785070799999,254971560.47960,59005,1974.578,127442023.69120,0
1785070800000,64434.20,64548.30,64379.70,64491.80,2041.798,1785074399999,131587244.30420,38821,1044.333,67308494.65200,0
1785074400000,64491.90,64748.30,64491.80,64687.20,5026.726,1785077999999,325023615.59950,103183,2988.681,193242546.83270,0
1785078000000,64687.20,64819.30,64640.00,64733.60,3665.271,1785081599999,237277733.17050,80340,1977.212,128007102.85780,0
1785081600000,64733.50,64909.00,64670.10,64700.00,4283.747,1785085199999,277508972.78010,90392,2022.432,131044225.69480,0
1785085200000,64700.00,64769.10,64639.90,64663.20,2119.427,1785088799999,137100246.71880,50004,926.371,59928953.99530,0
1785088800000,64663.30,64749.40,64634.00,64706.80,1135.743,1785092399999,73457483.37360,31702,565.257,36559371.72310,0
1785092400000,64706.80,64729.40,64638.80,64665.50,791.484,1785095999999,51196991.66360,24963,423.206,27375918.77850,0
1785096000000,64665.60,64676.20,64606.30,64621.30,748.268,1785099599999,48363711.91520,20712,292.189,18886107.88490,0
1785099600000,64621.20,64897.10,64621.20,64821.70,1929.004,1785103199999,124970475.24590,50020,1161.230,75227734.92610,0
1785103200000,64821.70,65480.00,64821.70,65384.70,13652.278,1785106799999,890586756.58970,224172,8042.243,524529624.12840,0
1785106800000,65384.70,65555.00,65245.60,65375.10,6629.856,1785110399999,433605045.24920,132995,2909.742,190323568.64980,0
1785110400000,65375.20,65398.80,65033.00,65106.00,5619.723,1785113999999,366183365.61470,129208,2541.833,165617891.91340,0
1785114000000,65106.00,65196.70,64872.00,65179.80,5474.232,1785117599999,356137637.67680,123070,2816.715,183280627.49100,0
1785117600000,65179.90,65254.40,65088.00,65145.70,2410.619,1785121199999,157105183.98640,72865,1232.898,80353345.11870,0
1785121200000,65145.60,65344.00,65143.50,65261.50,2331.283,1785124799999,152145940.40620,65578,1203.374,78535025.23850,0
1785124800000,65261.50,65484.60,65216.00,65257.20,3606.450,1785128399999,235630105.92460,82723,1715.375,112076985.60550,0
1785128400000,65257.20,65468.20,65251.00,65434.30,2052.379,1785131999999,134135582.00980,59804,1084.042,70849854.78810,0
1785132000000,65434.20,65722.50,65377.50,65388.00,6825.399,1785135599999,447380874.94280,135920,3735.677,244885994.54150,0
1785135600000,65388.00,65421.30,65190.00,65195.90,4161.868,1785139199999,271809158.72470,89286,1994.165,130250016.40800,0
1785139200000,65196.00,65234.00,65092.30,65133.00,3777.889,1785142799999,246195162.66150,77001,1754.014,114307738.38890,0
1785142800000,65132.90,65315.70,65066.30,65234.40,3233.697,1785146399999,210827348.17670,62735,1821.941,118799640.24630,0
1785146400000,65234.50,65412.80,65202.10,65314.70,2361.136,1785149999999,154215138.87000,51675,1318.651,86130115.81100,0
1785150000000,65314.70,65314.80,65061.10,65073.10,2731.686,1785153599999,178008168.98150,62939,1132.777,73819827.14650,0
1785153600000,65073.10,65240.20,64811.00,65065.00,8493.576,1785157199999,552241615.82840,143045,4276.810,278161215.10670,0
1785157200000,65065.00,65689.60,64885.30,65189.40,16449.888,1785160799999,1075246102.10900,319721,7762.414,507275927.16870,0
1785160800000,65189.40,65409.30,64418.90,64663.40,18708.373,1785164399999,1212427891.97990,436215,8876.231,575448685.61450,0
1785164400000,64663.40,64750.00,64374.40,64517.10,9045.046,1785167999999,584062162.93440,218753,4271.620,275854656.01470,0
1785168000000,64517.20,64941.70,64479.00,64871.00,6852.718,1785171599999,443685630.96780,164491,3452.996,223534757.01490,0
1785171600000,64871.00,65069.40,64761.70,64994.30,4101.367,1785175199999,266370088.04520,102137,2026.481,131618375.28900,0
1785175200000,64994.20,65034.90,64727.30,64854.70,3642.720,1785178799999,236192680.61040,87654,1785.120,115736758.17590,0
1785178800000,64854.70,65056.80,64782.00,64959.20,2642.628,1785182399999,171606866.94000,79018,1385.741,89993805.80390,0
1785182400000,64959.20,65030.80,64873.60,64940.40,1671.359,1785185999999,108548894.24670,44317,863.228,56065781.00380,0
1785186000000,64940.30,64940.40,64762.10,64790.20,1614.505,1785189599999,104668615.58990,41836,617.970,40061344.64530,0
1785189600000,64790.30,64790.30,63755.30,63755.40,16449.150,1785193199999,1055203474.72270,238279,5774.219,370515082.06330,0
1785193200000,63755.50,63903.60,63567.00,63720.80,13574.042,1785196799999,864984090.55770,254074,6566.575,418547846.33520,0
1785196800000,63720.70,63794.30,63439.10,63453.10,7909.745,1785200399999,502985966.23860,191138,3395.255,215936135.94710,0
1785200400000,63453.10,63500.00,63021.00,63195.90,13354.768,1785203999999,844215654.42050,229814,6180.080,390663321.16870,0
1785204000000,63195.90,63269.80,63069.80,63148.20,4990.923,1785207599999,315272565.26830,89344,2317.856,146435838.14970,0
1785207600000,63148.10,63342.80,63131.90,63310.10,4066.350,1785211199999,257228305.68940,81329,2460.160,155622307.27430,0
1785211200000,63310.00,63333.30,63187.20,63323.50,4684.392,1785214799999,296460786.30790,72850,2726.807,172579156.98400,0
1785214800000,63323.50,63588.00,63294.90,63417.40,5443.976,1785218399999,345524107.64830,96325,2758.189,175072966.46860,0
1785218400000,63417.50,63642.20,63365.40,63609.40,3804.782,1785221999999,241643799.40360,76252,2276.584,144604000.69390,0
1785222000000,63609.40,63635.40,63421.00,63476.80,3883.873,1785225599999,246728815.63650,71930,1633.855,103784117.44780,0
1785225600000,63476.80,63513.90,63370.10,63401.70,2415.759,1785229199999,153251413.63960,58073,1042.851,66158313.22830,0
1785229200000,63401.60,63557.00,63337.70,63367.80,4377.904,1785232799999,277801181.75290,64811,1814.318,115119354.78550,0
1785232800000,63367.80,63532.10,63263.50,63439.60,7147.337,1785236399999,453030725.86480,97373,3418.208,216703909.97330,0
1785236400000,63439.60,63569.00,63322.60,63430.80,3763.568,1785239999999,238721275.58870,91137,1775.301,112612599.41410,0
1785240000000,63430.70,63548.80,63355.40,63520.10,3288.693,1785243599999,208678725.99910,79687,1557.722,98843738.95020,0
1785243600000,63520.10,63568.60,62660.10,63078.90,16804.472,1785247199999,1059476684.11380,312546,7452.593,469922941.44060,0
1785247200000,63078.90,63521.00,62937.00,63384.10,10759.073,1785250799999,680392626.06460,280170,5590.627,353551525.09170,0
1785250800000,63384.00,64014.20,63231.90,63899.40,15235.464,1785254399999,970796592.13030,328226,8533.996,543903382.14330,0
1785254400000,63899.50,64084.50,63746.40,64020.00,5705.085,1785257999999,364546052.73260,141690,3217.011,205605251.55230,0
1785258000000,64019.90,64020.00,63477.20,63666.00,6338.588,1785261599999,403697474.57290,150106,2819.659,179571084.59720,0
1785261600000,63666.00,63824.00,63646.60,63710.80,2521.312,1785265199999,160653733.01190,96045,1395.396,88919479.24390,0
1785265200000,63710.80,63882.40,63650.10,63882.40,2666.007,1785268799999,170021669.29100,84505,1582.039,100903569.66760,0
1785268800000,63882.40,63993.20,63850.40,63890.80,3090.519,1785272399999,197511598.82260,80635,1719.235,109874973.37790,0
1785272400000,63890.70,64047.90,63863.80,63950.10,2344.876,1785275999999,149968919.13970,62170,1446.286,92497550.55040,0
1785276000000,63950.10,64000.00,63739.80,63754.60,3276.390,1785279599999,209247563.56090,85939,1684.807,107601497.66720,0
1785279600000,63754.60,63934.30,63526.00,63903.60,6400.006,1785283199999,407635996.15950,109179,3934.690,250602271.03920,0
1785283200000,63903.60,64175.00,63846.00,63927.50,5771.301,1785286799999,369457600.35230,143284,2961.193,189589253.62400,0
1785286800000,63927.50,63978.70,63657.80,63682.50,4706.938,1785290399999,300350905.64700,161419,2453.110,156548610.14280,0
1785290400000,63682.50,64110.50,63630.00,63955.00,5422.055,1785293999999,346396636.95080,163712,2980.390,190367031.09490,0
1785294000000,63955.00,63984.70,63684.70,63727.00,4992.940,1785297599999,318513558.80950,137758,2460.814,156962183.97240,0
1785297600000,63727.00,63950.00,63569.50,63944.20,4296.721,1785301199999,273898479.74200,134025,2394.960,152676508.42640,0
1785301200000,63944.30,64071.10,63866.40,64045.30,3574.698,1785304799999,228693537.29110,87178,1794.852,114827651.31900,0
1785304800000,64045.30,64444.00,64004.70,64407.70,9275.804,1785308399999,596418574.29420,146057,5202.238,334446095.24820,0
1785308400000,64407.80,64544.00,64376.10,64539.00,5453.408,1785311999999,351473501.43380,88491,2866.686,184764547.85490,0
1785312000000,64539.10,64556.60,64251.00,64391.20,5688.224,1785315599999,366261594.46030,93423,2371.335,152685392.42620,0
1785315600000,64391.20,64715.90,64353.20,64660.70,5905.262,1785319199999,381219596.87550,108819,2984.737,192697093.47080,0
1785319200000,64660.80,64691.40,64381.20,64444.00,4695.380,1785322799999,303146009.80680,82164,2114.508,136528498.16950,0
