time,open,high,low,close
2026-04-18 22:00:00+00:00,4823.55,4824.95,4821.75,4824.57
2026-04-18 23:00:00+00:00,4824.57,4825.72,4820.03,4820.04
2026-04-19 00:00:00+00:00,4820.03,4820.03,4813.58,4819.73
2026-04-19 01:00:00+00:00,4819.73,4823.52,4818.32,4820.22
2026-04-19 02:00:00+00:00,4820.28,4822.04,4820.08,4821.9
2026-04-19 03:00:00+00:00,4821.91,4827.94,4819.25,4825.99
2026-04-19 04:00:00+00:00,4825.98,4827.07,4821.5,4822.5
2026-04-19 05:00:00+00:00,4822.5,4823.27,4821.18,4821.74
2026-04-19 06:00:00+00:00,4821.74,4822.99,4817.3,4820.46
2026-04-19 07:00:00+00:00,4820.46,4821.44,4815.6,4820.33
2026-04-19 08:00:00+00:00,4820.32,4820.32,4815.49,4818.8
2026-04-19 09:00:00+00:00,4818.85,4819.29,4815.1,4817.78
2026-04-19 10:00:00+00:00,4817.77,4822.0,4817.14,4821.19
2026-04-19 11:00:00+00:00,4821.19,4825.88,4821.18,4823.58
2026-04-19 12:00:00+00:00,4823.58,4823.58,4817.31,4819.13
2026-04-19 13:00:00+00:00,4819.12,4825.0,4819.12,4821.74
2026-04-19 14:00:00+00:00,4821.74,4822.0,4817.28,4820.7
2026-04-19 15:00:00+00:00,4820.7,4821.9,4820.01,4820.26
2026-04-19 16:00:00+00:00,4820.26,4820.26,4811.59,4813.73
2026-04-19 17:00:00+00:00,4813.73,4813.73,4806.5,4809.05
2026-04-19 18:00:00+00:00,4809.05,4811.24,4804.18,4804.19
2026-04-19 19:00:00+00:00,4804.18,4813.6,4802.3,4813.6
2026-04-19 20:00:00+00:00,4813.59,4813.59,4785.0,4786.0
2026-04-19 21:00:00+00:00,4786.0,4786.0,4782.36,4782.36
2026-04-19 22:00:00+00:00,4782.36,4798.56,4768.25,4784.08
2026-04-19 23:00:00+00:00,4784.09,4785.67,4744.78,4761.26
2026-04-20 00:00:00+00:00,4761.04,4775.44,4749.06,4773.6
2026-04-20 01:00:00+00:00,4773.61,4814.5,4772.23,4808.6
2026-04-20 02:00:00+00:00,4808.61,4809.83,4794.85,4798.32
2026-04-20 03:00:00+00:00,4798.31,4799.67,4791.12,4793.31
2026-04-20 04:00:00+00:00,4793.31,4797.28,4789.46,4790.63
2026-04-20 05:00:00+00:00,4790.64,4797.17,4781.28,4791.31
2026-04-20 06:00:00+00:00,4791.38,4796.81,4785.4,4796.8
2026-04-20 07:00:00+00:00,4796.8,4807.0,4788.36,4790.92
2026-04-20 08:00:00+00:00,4790.99,4797.69,4788.0,4796.64
2026-04-20 09:00:00+00:00,4796.64,4798.48,4786.0,4792.63
